ID,Name,ScreenName,Avatar,Description,Location,FriendsCount,FollowersCount,FavouritesCount,StatusesCount,CreatedAt
19602941,fernandezdiego,fernandezdiego,https://pbs.twimg.com/profile_images/1860667466344488960/1_Fw79mv_normal.jpg,Co-creator @Quark_ID | Co-Founder @thefutco | Former Secretary of Innovation of @gcba | Trying to build a decentralized future. #Argentina #Crecimiento,Ciudad de Buenos Aires,2101,7131,4320,3088,2009-01-28 01:24:15
1362103982089531392,Tarek Mansour,mansourtarek_,https://pbs.twimg.com/profile_images/1768380797692637184/IvuffmAG_normal.jpg,Free markets,New York,2036,42648,21837,5548,2021-02-18 02:17:57
3235660472,Wei Dai,weidai11,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"wrote Crypto++, b-money, UDT. thinking about existential safety and metaphilosophy. blogging at https://t.co/mBVFhriJVf",,109,8401,4696,544,2015-06-04 11:38:14
1467635854143336453,ethOS,EthereumPhone,https://pbs.twimg.com/profile_images/1839041035441213440/yFssjLxy_normal.jpg,"dGEN1 is the world's first onchain Everyday Carry, running ethOS mobile operating system. Join the discussion: https://t.co/jffRDUv8yW",onchain,10,21927,7229,1885,2021-12-06 07:24:19
1889622223,1sla.eth 🏝️🦇🔊,0xisla,https://pbs.twimg.com/profile_images/1890777261579579392/h3t9O0uZ_normal.jpg,Web3 researcher. Decentralised org nerd. Humanist. Economist. Zuzalan. Buidling @Zuitzerland 👽💚||| SolarPunk Idealist. ||| D/ACC ✨☯️,"Zürich, Switzerland",917,2156,8791,3048,2013-09-21 17:35:54
1466675689554202624,brucexu.eth ❤️🐼🦇🔊,brucexu_eth,https://pbs.twimg.com/profile_images/1906994546455822336/OEoYVc1W_normal.jpg,Web3 Buidler | Ethernaut | Cypherpunk-aligned | INTJ | Co-initiator @LXDAO_Official @ethpanda_org | 面向酷炫工作 | I love July | wx: brucexu-eth | TG: @brucexu_eth,"80s Metaverse, 布想說の秘嘧 👉",545,5138,5611,3796,2021-12-03 15:48:43
377165739,Vladimir Kara-Murza,vkaramurza,https://pbs.twimg.com/profile_images/1832684005746937856/_MHjs-Fn_normal.jpg,"Политик, историк, публицист, бывший з/к / Russian opposition politician, historian, author, former prisoner",,447,138509,13515,23946,2011-09-21 11:56:53
5373182,Hal Seki ⿻,hal_sk,https://pbs.twimg.com/profile_images/1417298617132486657/4AL2yixW_normal.jpg,sudo apt upgrade our-society; Georepublic/Code for Japan/HackCamp,東京 渋谷区,3409,8858,10272,14728,2007-04-21 13:32:56
3533191,鈴木 健,kensuzuki,https://pbs.twimg.com/profile_images/3146455524/5f94f775330823acf158ba29f2fd6b9a_normal.jpeg,Founder and Executive Chair at SmartNews https://t.co/8PpmTR89os 「なめらかな社会とその敵」（2013） https://t.co/VcCQCqma2t なめ敵関連イベント情報 https://t.co/Wog7uG9Hhc,東京,311,12565,190,3652,2007-04-06 00:07:58
431762931,Alina Chan,Ayjchan,https://pbs.twimg.com/profile_images/1476377899670327297/PXVr29yx_normal.jpg,Scientist against lab-based pandemics 🧬 Co-author of VIRAL: the search for the origin of Covid-19 📖 A dangerous young investigator 🕵🏻‍♀,"Cambridge, MA",562,77603,15628,23300,2011-12-09 01:20:27
19451785,shumo - e/acc,shumochu,https://pbs.twimg.com/profile_images/1822129137676353536/Mi1L8JTn_normal.jpg,cooking @nebrazkp and @0xXyzPod,Mars,887,5662,10957,5718,2009-01-25 00:17:54
970800193468760064,Marina Markezic,MarinaMarkezic,https://pbs.twimg.com/profile_images/1385289929622687746/NaKQQtdD_normal.jpg,Content mostly useful if you (will) have users in the EU @EuCInitiative | Blockchain regulation | Token governance design | https://t.co/53D3NUNYe6…,,4348,2233,4307,1224,2018-03-06 07:16:17
1334864232572203009,European Crypto Initiative,EuCInitiative,https://pbs.twimg.com/profile_images/1691040712240873472/8tvlQ40H_normal.png,"Propelling Europe towards the future of finance and #CryptoRegulation 
🟣 Subscribe to our newsletter: https://t.co/a6s0xNeUWa",🇪🇺,542,3845,1494,4010,2020-12-04 22:17:54
494256932,franzi,_franzihei,https://pbs.twimg.com/profile_images/1795427015883124736/hRv425dX_normal.jpg,"""strongly on the good side, with a hint of chaotic individuality""
🌞 @ethereumfndn 🌚 @dod_berlin 
🩷 FOSS, privacy, decentralization",,780,5200,12576,4051,2012-02-17 02:05:03
892507387961192449,Alastair Fraser-Urquhart,AFraserUrq,https://pbs.twimg.com/profile_images/1872819986961489920/k-K6GUqG_normal.jpg,"Viral sensation @1daysooner, EA, Anglican twink, hypergalactic YIMBY.","London, England",734,875,28745,4729,2017-08-02 06:08:38
1261335549215989760,Polymarket,Polymarket,https://pbs.twimg.com/profile_images/1789484330638561280/t4Js9UFO_normal.jpg,"Trade politics, news, culture & tech. Discord: https://t.co/EAKDlQTZPe",,5387,579940,32313,14266,2020-05-16 00:40:13
2804432229,namik // mega-chef Σ:,NamikMuduroglu,https://pbs.twimg.com/profile_images/1907070968268222464/TktpECvq_normal.jpg,founding team & cso @megaeth_labs | accelerating the world computer ~ 🙇🏻‍♂️💭,onchain,566,9784,7370,3006,2014-10-04 17:53:58
1350612200172433410,The Anglish Times,theanglishtimes,https://pbs.twimg.com/profile_images/1903151089811177472/zWhQ_ULN_normal.jpg,"Your Anglish news outlet.

https://t.co/lqchus9978",,2985,26116,5281,3097,2021-01-17 09:13:49
1437739004300967941,INTMAX main,intmaxIO,https://pbs.twimg.com/profile_images/1892205568699334656/ce7Y1CtV_normal.jpg,A zkRollup with a stateless architecture. Achieving hyper-scaling and privacy at the same time.,Ethereum,45,32686,411,637,2021-09-14 19:24:45
68746721,François Chollet,fchollet,https://pbs.twimg.com/profile_images/1611009368765468673/lLWbGjjj_normal.jpg,Co-founder @ndea. Co-founder @arcprize. Creator of Keras and ARC-AGI. Author of 'Deep Learning with Python'.,United States,801,546035,9722,23864,2009-08-26 01:09:25
1712329506944643072,MACI,zkMACI,https://pbs.twimg.com/profile_images/1748066889417498624/HstXX22c_normal.jpg,Minimal Anti-Collusion Infrastructure (MACI) is an on-chain voting platform which protects privacy and minimizes the risk of collusion and bribery,Ethereum,1,929,100,122,2023-10-12 12:49:50
1782636571029884928,Pagoda ☯️,Pagodasia,https://pbs.twimg.com/profile_images/1783043629931720704/CzuDXLz5_normal.jpg,Weaving the diverse threads of Asia's cultures and philosophies into a united tapestry of #Ethereum 🌏,Asia,20,724,335,150,2024-04-23 13:04:23
14341194,Piratenpartei,Piratenpartei,https://pbs.twimg.com/profile_images/1675939923570950145/90MosJMB_normal.jpg,"Hallo, Zukunft. Goodbye, Steinzeit. Wähle das größte Digital-Kollektiv: PIRATEN. Freiheit. Würde. Teilhabe.",Neuland,10823,151506,16986,74319,2008-04-09 20:27:05
707691202578096129,Afri 🏴,q9fcc,https://pbs.twimg.com/profile_images/1795076353097613312/RhBQ1zGV_normal.jpg,Privacy & operational security specialist; anarchist infrastructure; organizer @ETHBerlin @protocol_berg; running @dod_berlin,Berlin,327,3255,4363,1273,2016-03-10 06:15:05
2470497552,Ray Svitla,ray_svitla,https://pbs.twimg.com/profile_images/1867605769576738816/UNALZILj_normal.jpg,"founding member @futurestate_tv
member & mentor @f27club
stay evolving 🐌",Lisboa,1091,635,524,371,2014-04-30 15:39:34
2570428314,Devansh Mehta,TheDevanshMehta,https://pbs.twimg.com/profile_images/1889239401089409024/sEDjYDzt_normal.jpg,"Working on AI x Public Goods/Governance @ethereumfndn |

I don't speak for the collective, unhinged tweets my own | Check out @deep_funding to see my main focus",Pluriverse,2224,5801,31201,8127,2014-06-16 15:28:29
15484497,davidad 🎇,davidad,https://pbs.twimg.com/profile_images/1701085876325953536/CvPIR9Jq_normal.jpg,Programme Director @ARIA_research | accelerate mathematical modelling with AI and categorical systems theory » build safe transformative AI » cancel heat death,London 🇬🇧,8436,18264,77100,18330,2008-07-19 02:29:37
945521861168914432,Daniel Wang,realdantaik,https://pbs.twimg.com/profile_images/1889939989108236289/0_LWiZ7S_normal.jpg,,上海,1047,30262,2553,1128,2017-12-26 13:09:13
1718465047276441600,0xbow.io,0xbowio,https://pbs.twimg.com/profile_images/1775626177446576128/9ZdXsptI_normal.jpg,0xbow is the DeFi sector's response to the growing need for a balanced approach to privacy and regulatory compliance.,,6,5879,123,170,2023-10-29 11:10:10
2968463795,Maarten De Cock,mdc_martinus,https://pbs.twimg.com/profile_images/1719283083529080832/Sx8VZEmh_normal.jpg,,,2912,6467,25285,17933,2015-01-09 04:06:30
130745589,Fei-Fei Li,drfeifei,https://pbs.twimg.com/profile_images/841385099799085056/R1iX4QGX_normal.jpg,"Prof (CS @Stanford), Co-Director @StanfordHAI, Cofounder/CEO @theworldlabs, #AI #SpatialIntelligence #GenAI #computervision #robotics #AI-healthcare","Stanford, CA, U.S.A.",1130,502193,6738,2715,2010-04-08 13:16:30
1730358307871977472,Yilong Li,yilongl_megaeth,https://pbs.twimg.com/profile_images/1876451978580234240/LpvGFT9n_normal.jpg,Building @MegaETH_labs | prev: CS PhD@Stanford,,31,6940,187,148,2023-12-01 06:49:17
1122886706,Jim Posen,jimpo_potamus,https://pbs.twimg.com/profile_images/1867162611936022528/GOU2G1hf_normal.jpg,"Fast walker, slow talker. Building the world's fastest verifiable compute @IrreducibleHW.",Berlin,405,2518,1936,326,2013-01-27 03:05:44
1515814127813373953,Irreducible,IrreducibleHW,https://pbs.twimg.com/profile_images/1783096798677966848/H4MYDVpK_normal.png,Accelerating the zero-knowledge revolution with the world's fastest proof generation.,"New York, NY",12,9048,120,88,2022-04-18 06:07:11
1480372733112459269,Emma Pike,Emma_Pike_,https://pbs.twimg.com/profile_images/1873133744380694528/7nxTEmLn_normal.jpg,"Nuclear disarmament, human security, and multilateral processes at Lex International.   Peace and human rights education everywhere, always.",,346,4343,2051,559,2022-01-10 10:56:07
1527270456658632706,Logos,Logos_network,https://pbs.twimg.com/profile_images/1613184527530172416/dr5EYWHj_normal.png,"Building the tools & nurturing the culture of the network state movement.

Tech: @Codex_storage @Waku_org @Nomos_tech
Research: @Vacp2p
Exit: @exit_operator",logos.co,129,69189,2333,952,2022-05-19 20:50:32
1583361564479889408,Firefly ✨ Everything App,thefireflyapp,https://pbs.twimg.com/profile_images/1889048433001996288/P3xAbYGD_normal.jpg,"An everything app for Web3 natives by @realmasknetwork. Available on iOS, Android, and Web at https://t.co/FkU6AF8Ko4",Onchain,67,59097,992,1176,2022-10-21 15:36:46
1721960394120478720,Emmanuel Awosika (eth/acc)⚡,eawosikaa,https://pbs.twimg.com/profile_images/1818770290244988928/EqACqcKD_normal.png,"Creative undirector: @2077Collective @2077Research. Chaos agent. Learning machine. Crazy genius. Ethernaut making Ethereum cool again.
Occasionally adversarial.",Mars,2232,6992,18016,10569,2023-11-08 02:38:51
1760957322375929856,ZANZALU,_zanzalu,https://pbs.twimg.com/profile_images/1768278255075827712/c2tOUg-Q_normal.jpg,Our mission is to help catalyze an innovation ecosystem in East Africa. We’re starting by building a global talent hub in Zanzibar. 🚀,"Zanzibar, Tanzania",59,783,363,353,2024-02-23 17:23:04
1356412666139475968,Siyuan,cyodyssey,https://pbs.twimg.com/profile_images/1679320872082079744/sjdFv1cy_normal.jpg,"research @yzilabs | ex-Partner ABCDE | Married | Happy-Sci: DM for $200 Researcher Happy-Funding, thanks our great supporters!",,452,9662,16614,4518,2021-02-02 09:22:43
1730321133545922560,MegaETH,megaeth_labs,https://pbs.twimg.com/profile_images/1861751545790070784/KvlxTzAq_normal.jpg,"MegaETH is the first real-time blockchain, leveraging extreme node specialization to eliminate block gas limits and unlock continuous compute for developers.",world computer,15,127670,695,571,2023-12-01 04:21:37
330724753,Lei Yang Σ:,yangl1996,https://pbs.twimg.com/profile_images/1280274543156830209/080dZPP5_normal.jpg,Chief bunny feeding officer at @megaeth_labs. Recent PhD graduate from MIT CSAIL. Working on computer networks and distributed systems (for blockchain).,"Cambridge, MA",380,7198,3081,620,2011-07-07 10:01:25
726168841680728064,Nora Belrose,norabelrose,https://pbs.twimg.com/profile_images/1815860927754858496/E1EQfAAB_normal.jpg,"AI, philosophy, spirituality.

Blending Deleuze and Dōgen.

Head of interpretability research at @AiEleuther, but tweets are my own views, not Eleuther’s.",Everywhere all at once,114,11165,6162,9934,2016-04-30 05:58:38
1499546397691072517,Eowync.eth,EowynChen,https://pbs.twimg.com/profile_images/1505719964480815111/emTi08iy_normal.jpg,"👨‍👩‍👦 A wife, mother, coach - building @trustwallet and the #web3 ecosystem in good consciences, hodler of #TWT, 💪 CEO @TrustWallet",,451,52486,1242,1745,2022-03-04 08:45:32
80653307,Mikhail Khodorkovsky,khodorkovsky_en,https://pbs.twimg.com/profile_images/1645574832350699520/S3OrVIsV_normal.jpg,"A leader of the Russian opposition, reformer. Ex-political prisoner (2003–2013). Follow for insights on current events in Russia and beyond",London,2646,169197,29972,45545,2009-10-08 03:03:44
1006723260384309249,TracingWoodgrains,tracewoodgrains,https://pbs.twimg.com/profile_images/1874531752858857472/GpygdG2W_normal.jpg,Storyteller. Pragmatist. Pursue excellence. Cofounder @CenterforEdProg. Eng/中文,United States,1441,44122,226482,43106,2018-06-13 10:21:44
1587100780682964994,拍帮主 (PBZ),paibangzhu,https://pbs.twimg.com/profile_images/1863326086886813696/ytz1dnp7_normal.jpg,"Covid naive for 4 years and counting. Fully equipped!  
公众号、小红书、微博同名；
知识星球：https://t.co/zc1rcjH2Z1",,435,3312,482,615,2022-10-31 23:14:54
915609529,Steven Goldfeder,sgoldfed,https://pbs.twimg.com/profile_images/1878601595258114048/GnvNeaY3_normal.jpg,Co-founder @OffchainLabs contributing to @arbitrum. Postdoc @cornell_tech/@initc3org. PhD @PrincetonCS.,"New York, NY",904,35695,7453,4795,2012-10-31 06:11:09
1417373828544487426,Waku,Waku_org,https://pbs.twimg.com/profile_images/1798076016700850177/4nFUg96Y_normal.jpg,"The standard for web3 communication. 

Powering @Logos_network/@ethstatus

🤫 Private 🌐 Open 🛡️ Secure 📡

We put the ""decentralised"" in DApps",discord.waku.org,136,30475,2163,936,2021-07-20 14:40:47
1034728853002903552,Rabby Wallet,Rabby_io,https://pbs.twimg.com/profile_images/1414514212915748873/Grz0B2t2_normal.jpg,"The game-changing wallet for Ethereum and all EVM chains.

For support, visit: https://t.co/xBFdxthaKM",,7,135284,500,1718,2018-08-29 17:05:57
1221122547057602560,Ruxandra Teslo 🧬,RuxandraTeslo,https://pbs.twimg.com/profile_images/1819845479716491264/pOW2k1D6_normal.jpg,Genomics PhD 🧬 @sangerinstitute | Somatic Evolution in Aging & Cancer | long- form https://t.co/ipFMYGuR84 | Emergent Ventures | views my own,"Cambridge, England",2932,21355,71640,43886,2020-01-26 01:28:02
1514502401486639110,Pekka Kallioniemi,P_Kallioniemi,https://pbs.twimg.com/profile_images/1678305940481753089/g751T5c__normal.jpg,"Creator of #vatniksoup.

Inquiries to pekka@thesoupcentral.com",,2336,189364,52277,15192,2022-04-14 15:14:55
2893118270,Guo Liu | 劉果,_GuoLiu,https://pbs.twimg.com/profile_images/1860034497426636800/aFFqWFp1_normal.jpg,"“To change something, build a new model that makes the existing model obsolete”. Working on https://t.co/xDrBIZhd8Q",New York,465,1008,376,180,2014-11-08 04:34:02
1721973884403044352,Zupass,ZupassProject,https://pbs.twimg.com/profile_images/1857233931889995776/6NCO-BJ5_normal.jpg,"Zupass is a new type of computer, powered by Programmable Cryptography.",,2,1598,145,56,2023-11-08 03:32:56
1498210699612278784,De University of Ethereum,deUETH,https://pbs.twimg.com/profile_images/1719734097239527425/5myLtZzI_normal.jpg,De University of Ethereum (UETH) is a decentralized global educational platform initiated by the Ethereum community | https://t.co/F1wZbQuL77,,624,14616,1389,1144,2022-02-28 16:17:31
153196789,Chris Olah,ch402,https://pbs.twimg.com/profile_images/1422800200146378753/TdaSuRIB_normal.jpg,"Reverse engineering neural networks at @AnthropicAI. Previously @distillpub, OpenAI Clarity Team, Google Brain. Personal account.","San Francisco, CA",177,111924,10856,5365,2010-06-08 07:08:04
1301830415821549570,Reflexer,reflexerfinance,https://pbs.twimg.com/profile_images/1437750565291929600/1phyxEPp_normal.png,"We built RAI, the first non-pegged, stable asset which is only backed by ETH 🗿 

App: https://t.co/raiGXYGokV 
Discord: https://t.co/8Zi3EaJpVX",,51,20985,3127,1760,2020-09-04 18:32:20
22585953,Brian Klein,brianeklein,https://pbs.twimg.com/profile_images/1453764383796985858/v7WavYzI_normal.jpg,"High-stakes criminal and regulatory defense and civil litigation throughout the US (often Fintech and Cybersecurity); Partner, Waymaker LLP",🇺🇦 in spirit,117,6583,5968,10269,2009-03-03 12:35:56
2442841458,The First Amendment,USConst_Amend_I,https://pbs.twimg.com/profile_images/1391713986018643973/fHIJoMEt_normal.jpg,"I am the First Amendment. I love to tweet about myself. Take advantage of me but please don't violate me. (Parody, obvs.)",,476,111201,28790,15571,2014-04-14 07:38:44
1422551818899501057,Yiching (Vivian),vvntp6,https://pbs.twimg.com/profile_images/1687441024388677632/XsmrvDJT_normal.jpg,@Pagodasia @GLHF_TW @fundingcommons 🌱,,431,913,3075,302,2021-08-03 21:36:12
249353968,Jay Baxter,_jaybaxter_,https://pbs.twimg.com/profile_images/1893009625408217088/3fSYgEmX_normal.jpg,@CommunityNotes Founding ML Lead / Sr. Staff ML Eng @X. Built BayesDB @MIT,,1756,3931,8991,1218,2011-02-09 05:51:19
119484083,Дмитрий Глуховский,glukhovsky,https://pbs.twimg.com/profile_images/1469734256/dg_normal.jpg,"Dmitry Glukhovsky. Author: Metro 2033, Text, https://t.co/iuQTYzYHhx. Columnist: The Guardian, La Liberation, Die Zeit",Earth,190,68070,1904,1279,2010-03-04 04:03:49
1279415155936440320,RaDVaC,RADVACproject,https://pbs.twimg.com/profile_images/1395203557318664195/PVeAJPMr_normal.jpg,"Rapid Deployment Vaccine Collaborative. Radically decentralized, open-source vaccine R&D to defeat disease around the globe. 🧪🌍🌏🌎 501(c)(3) Non-profit.",Earth,182,1621,1899,669,2020-07-04 22:03:01
2897852826,Roman Storm 🇺🇸 🌪️,rstormsf,https://pbs.twimg.com/profile_images/1730464940283375616/7vX3chI5_normal.jpg,I am a proud United States Citizen 🇺🇸 Targeted by Biden’s 👨🏻‍🦳 administration and SDNY🚓for writing open source code👨‍💻,,3558,17280,11758,5791,2014-11-13 06:24:00
4760111835,Ryan Rzepecki,ryrzny,https://pbs.twimg.com/profile_images/1586487932931739648/mkDlwxWv_normal.jpg,cofounder @meshmapxyz and @solanastakehaus. Founder of @SpectraCities and @SocialBicycles 🚲 JUMP,"San Juan, Puerto Rico",2336,5632,34599,9259,2016-01-10 10:39:38
37930649,yoav.eth,yoavw,https://pbs.twimg.com/profile_images/1083093432808161283/PJQZwP5X_normal.jpg,,,73,4224,652,697,2009-05-05 22:11:11
1648936685630279680,The Base Rate Times,base_rate_times,https://pbs.twimg.com/profile_images/1657039814632374277/ZW1lqlHo_normal.jpg,News through prediction markets,,748,5220,308,260,2023-04-20 14:28:58
1581089590395506688,xqzme,milos_888,https://pbs.twimg.com/profile_images/1581089975864549376/oHoTPxqD_normal.jpg,Fear is the mother of morality.,"Manhattan, NY",47,17,16,33,2022-10-15 09:08:40
894561728486400000,mikeneuder.eth ⟠,mikeneuder,https://pbs.twimg.com/profile_images/1538248848803495937/rR2VPL6p_normal.png,"research @ethereum foundation ⟠;
grocery store sushi aficionado;
co ➝ ma ➝ ny;

(cover photo Justin Gerard's ""Morgoth and the Silmarils"")",colorado,1144,8331,3341,638,2017-08-07 22:11:50
1580859458334375936,Kakarot ZK-EVM,KakarotZkEvm,https://pbs.twimg.com/profile_images/1808444881418813441/Bil0dJny_normal.jpg,🥕 Realtime Proving.,Planet Bejīta,12,110922,1821,1055,2022-10-14 17:54:20
1445564860478025744,Matters Lab,Mattersw3b,https://pbs.twimg.com/profile_images/1628569553839210497/zlmNBXkP_normal.jpg,"A Web3 social media ecosystem to create a freer and fairer creator economy using decentralized technologies.
中文 @MattersLab
👾 https://t.co/KNfNgVeEd0",Matterverse,592,2400,1149,986,2021-10-06 09:41:58
1525171384195874817,0xMilica | ZK education,0xMilica,https://pbs.twimg.com/profile_images/1822682915160915968/kFwgWfi0_normal.jpg,🎓 PhD candidate in ZK | 🎯 Complex concepts explained simply | 🌱 Growing ZK adoption | 📍Zuzalian,,461,2564,1827,1026,2022-05-14 01:49:43
972074558630060032,brother bing / 饼兄 Σ:,hotpot_dao,https://pbs.twimg.com/profile_images/1877410452608565248/lN8hImdQ_normal.jpg,cofounder @megaeth_labs | advisoooor @Consensys I founder 🔥hotpot DAO 🔥I paid $200k tuition to @harvardhbs when $ETH was $80. AMA,灵境,2405,34841,24620,16549,2018-03-09 19:40:09
1636558100974170114,Nocturne,nocturne_xyz,https://pbs.twimg.com/profile_images/1664005220127625221/irKcZ1Ft_normal.jpg,Usable onchain privacy for Ethereum,,0,15154,522,214,2023-03-17 10:40:56
1315709346689568770,AI Notkilleveryoneism Memes ⏸️,AISafetyMemes,https://pbs.twimg.com/profile_images/1640414967345328130/Bfx1jmim_normal.jpg,"Techno-optimist, but AGI is not like the other technologies.

Step 1: make memes.
Step 2: ??? 
Step 3: lower p(doom)",,1093,64672,145613,15693,2020-10-13 01:42:16
1169923009282330625,EDCON,EDCON_Official,https://pbs.twimg.com/profile_images/1879717399353761793/Px0VJOt3_normal.jpg,A global non-profit conference committed to serving the #Ethereum ecosystem & enhancing Ethereum community interaction worldwide. 📍EDCON 2025 - Osaka 🇯🇵,,725,8056,2867,2140,2019-09-06 18:40:12
2958490863,Jito Kayumba,JitoKayumba,https://pbs.twimg.com/profile_images/1519957862839169026/k8zauljC_normal.jpg,Special Assistant to the President of the Republic of Zambia @HHichilema - Investment Professional - Ex Corporate Executive,"Lusaka, Zambia",761,74791,41384,16711,2015-01-03 22:29:46
1423653679039582212,Nicole,alyriadefi,https://pbs.twimg.com/profile_images/1601038153993039872/it6emIm0_normal.jpg,"location promiscuous, geographically flirtatious even",Urithiru,1571,4261,30420,2246,2021-08-06 22:34:30
19606850,David Manheim,davidmanheim,https://pbs.twimg.com/profile_images/1691526645591494659/0ZstGI76_normal.jpg,"Lecturer @TechnionLive, founder @alter_org_il, emeritus @superforecaster, PhD @PardeeRAND

Optimistic on AI, pessimistic on humanity managing the risks well.","Rehovot, Israel/Washington DC",1935,8626,79865,56842,2009-01-28 02:31:39
1367393425331544070,Kofi,0xKofi,https://pbs.twimg.com/profile_images/1387869109015220227/8HJxHNxq_normal.jpg,"Senior Data Nerd @Base | Built https://t.co/BzTsLR2zWn (Smart Wallet Data), https://t.co/aGRej0zlDN (Gasless Apps Leaderboard), https://t.co/o4NHrypxgc (L2 Gas Data) | 🇬🇭",,181,36016,26605,10562,2021-03-04 16:36:26
1388977636618080256,John Schulman,johnschulman2,https://pbs.twimg.com/profile_images/1389000537195040770/DzWPljT-_normal.jpg,"Recently started @thinkymachines. Interested in reinforcement learning, alignment, birds, jazz music",,890,60996,1776,113,2021-05-03 06:05:23
1389200700115230732,polar,post_polar_,https://pbs.twimg.com/profile_images/1893588547329781760/0vyvG2e9_normal.jpg,,,1035,15099,190,128,2021-05-03 20:50:40
1301025955431854081,ncitron.eth,NoahCitron,https://pbs.twimg.com/profile_images/1592602423566241802/0P5s4ItC_normal.jpg,building open source public goods @a16zcrypto,"New York, NY",1178,11587,6404,1437,2020-09-02 13:15:46
1583632372238385152,Plurality.Institute,PluralityInst,https://pbs.twimg.com/profile_images/1638690189307703296/VaLCP1ED_normal.jpg,"We're an academic community for Plurality research & technology | Cooperate across differences | DM us your news, research, jobs, grants & fellowships",,265,2204,1208,928,2022-10-22 09:32:53
9615352,Dan Romero,dwr,https://pbs.twimg.com/profile_images/1518670972559130624/-G9gNsOp_normal.png,Working on Farcaster.,"Los Angeles, CA",882,123360,31915,10115,2007-10-23 13:29:09
630995607,Defense of Ukraine,DefenceU,https://pbs.twimg.com/profile_images/1788851187871023104/X6lt83NG_normal.jpg,"Official page of the Ministry of Defense of Ukraine 🇺🇦
Minister: @rustem_umerov",Україна,74,2156597,957,22417,2012-07-09 16:39:09
15023994,Simone & Malcolm Collins,SimoneHCollins,https://pbs.twimg.com/profile_images/1829845839138713601/918kblYT_normal.jpg,Education reform (https://t.co/ocdf1ykPq9) | Pronatalism (https://t.co/j0U4gExFSK) | Podcast (https://t.co/ae9M5iG4yj) | Books (Pragmatist's Guide series).,"Valley Forge, PA",100,9692,3818,5463,2008-06-06 05:57:58
166138615,Amjad Masad,amasad,https://pbs.twimg.com/profile_images/1897858917507776512/TRVTyKFk_normal.jpg,ceo @replit. civilizationist,CA,1268,335935,46215,24778,2010-07-13 20:31:51
2911905230,Alex Xiong,alex_xiong_,https://pbs.twimg.com/profile_images/1787499636720287744/zVmjsAZo_normal.jpg,"Another Look™ at cryptographic engineering made simple, revisited. @EspressoSys",Singapore,477,1287,1362,494,2014-11-27 21:21:08
1447179513691971585,Luozhu,LuozhuZhang,https://pbs.twimg.com/profile_images/1534195514543308800/O2Aaw2uB_normal.jpg,AI. Ethereum. Robots. Rockets. Seeking Wisdom.,Mars Colony,383,8145,3918,1311,2021-10-10 20:37:46
1458046241644892163,pseudo 🇺🇦,pseudotheos,https://pbs.twimg.com/profile_images/1590151572243243009/tbQoLKrw_normal.jpg,strategy @symbioticfi 🏴🦇🔊,onchain,490,66780,13992,7817,2021-11-09 20:18:18
33836629,Andrej Karpathy,karpathy,https://pbs.twimg.com/profile_images/1296667294148382721/9Pr6XrPB_normal.jpg,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets 🧠🤖💥",Stanford,970,1248315,17277,9457,2009-04-21 14:49:15
1421964348931461120,𝕷𝖆𝖓𝖉 𝕿𝖆𝖝𝖊𝖗 𝕸𝖊𝖒𝖊𝖘🇻🇦🇺🇸☦️🔰,LandTaxerMemes,https://pbs.twimg.com/profile_images/1830648862740221952/S33Lase8_normal.jpg,Catholic. Husband. Father of 4. American. Public policy professional. Catholic social teaching/Georgist fusionist.,🇺🇸,878,2293,7657,4700,2021-08-02 06:41:50
1487208001874313224,siwe.eth - Sign-In with Ethereum,signinwitheth,https://pbs.twimg.com/profile_images/1487215119142727692/O33NVIu__normal.jpg,Sign-In with Ethereum - EIP-4361 - https://t.co/Oe86zzZbMb 💻 Start building https://t.co/kaDqeAVwmc 🤝 Built and supported by @spruceid @ensdomains @ethereum,,0,10562,699,641,2022-01-29 07:36:47
139175075,Yoseph Ayele,yosephayele,https://pbs.twimg.com/profile_images/1582561111546765313/L-M_M_S__normal.jpg,Building a borderless Africa @borderlessaf.  Former co-founded Global Impact Visa / EHF. 🌍🇪🇹🇳🇿🇺🇸🇹🇿🇰🇪🇰🇷,Earth,1702,4759,3432,843,2010-05-02 03:56:02
1011915644600799232,MariusVanDerWijden,vdWijden,https://pbs.twimg.com/profile_images/1334610351976026113/o0FQPHZX_normal.jpg,"Developer @Ethereum, working on @go_ethereum, Farcaster: @vdwijden",,487,17675,5353,2565,2018-06-27 18:14:24
1417332586473353216,Terraform Industries,TerraformIndies,https://pbs.twimg.com/profile_images/1785028992095150081/ZxWw76_T_normal.jpg,We make cheap natural gas from sunlight and air,"Los Angeles, CA",875,17105,2159,1258,2021-07-20 11:57:51
1438226914309812226,Sismo,Sismo_eth,https://pbs.twimg.com/profile_images/1636781276848963597/x7ZH6zd4_normal.jpg,Enabling users to aggregate their identity and selectively disclose personal data to apps with Sismo Connect - the crypto-native SSO using ZKPs,,17,31718,136,216,2021-09-16 03:43:37
